字	繁體 （一鍵轉換）	原拼音	（轉寫注釋）	(潮羅轉寫)	IPA	音義辨析	例	《康熙字典》等典籍摘錄	《廣韻》字音		說明：        字表來源《雷州音字典》，Kiattan轉寫，音值描述主要參考了張振興、蔡葉青《雷州方言詞典》、陳雲龍《粵西閩語音變研究》。        雷州話的聲調系統實際為：①陰平與陽去白讀合併，此處記為第1調；②舒化的陽入轄字併入陽上調，同時陽去文讀也讀為陽上調，此處記為第6調；③帶塞音尾的陽入字不舒化，調值基本與陽平相同，此處記為第8調；④陰入調舒化与否时值不同但调型类似，同时部分“新文讀”的字會讀如本調，此處简略記為第4調；⑤陽平記為第5調、陰上記為第2調；陰去記為第3調。 陰平 24 豬尊娘腐樹飯味餓 陽平 22 陳平仁龍農文雲黃 陰上 41 好手粉我米猛尾 陽上 33 腐倍坐戶雨事食白 陰去 21 抗唱漢世去告鏡柄   陰入 54 急竹權餓遞事誤接割 陽入 2 局雜合俗服涉疊十					
呢	呢	ni5	ni陰入	ni4	ni˥˦	呢##①[ni1] 呢子，一種毛織物。呢喃，燕子的叫聲。<雷>助詞，表示告知或瞭解。助詞，表示確定的語氣。助詞，表示動作正在進行。##②[ni5] 助詞，表示疑問。助詞，用在句中表示略停一下。			女夷切——娘母，脂B韻 開 三等，平聲。							
餒	餒	nui4	nui陰上	nui2	nui˦˩	餒##[nui4]			奴罪切——泥母，賄韻 合 一等，上聲。							
嫩	嫩	nung6	nung陽上陽去（文）陽入（無尾）	nung6	nuŋ˧˧	嫩##[nung6]			奴困切——泥母，慁韻 合 一等，去聲。							
能	能	neng1	neng陽平陽入（帶尾）	neng5	neŋ˨˨	能##[neng1]			奴登切——泥母，登韻 開 一等，平聲。							
嗯	嗯	hng2	hng陰平陽去（白）	hng1	hŋ˨˦	嗯##①[hng2] 嘆詞，表示沒聽明白，請求對方重新表述。##②[ng2] 嘆詞，表示發現異常或疑點。##③[hng4] 嘆詞，表示答應。##④[ng3] <雷>嘆詞，表示厭惡。<雷>嘆詞，表示思考。##⑤[hng3] <雷>嘆詞，表示不以為然、警告等。										
嗯	嗯	hng4	hng陰上	hng2	hŋ˦˩	嗯##①[hng2] 嘆詞，表示沒聽明白，請求對方重新表述。##②[ng2] 嘆詞，表示發現異常或疑點。##③[hng4] 嘆詞，表示答應。##④[ng3] <雷>嘆詞，表示厭惡。<雷>嘆詞，表示思考。##⑤[hng3] <雷>嘆詞，表示不以為然、警告等。										
嗯	嗯	ng3	ng陰去	ng3	ŋ˨˨˩	嗯##①[hng2] 嘆詞，表示沒聽明白，請求對方重新表述。##②[ng2] 嘆詞，表示發現異常或疑點。##③[hng4] 嘆詞，表示答應。##④[ng3] <雷>嘆詞，表示厭惡。<雷>嘆詞，表示思考。##⑤[hng3] <雷>嘆詞，表示不以為然、警告等。										
嗯	嗯	hng3	hng陰去	hng3	hŋ˨˨˩	嗯##①[hng2] 嘆詞，表示沒聽明白，請求對方重新表述。##②[ng2] 嘆詞，表示發現異常或疑點。##③[hng4] 嘆詞，表示答應。##④[ng3] <雷>嘆詞，表示厭惡。<雷>嘆詞，表示思考。##⑤[hng3] <雷>嘆詞，表示不以為然、警告等。										
嗯	嗯	ng2	ng陰平陽去（白）	ng1	ŋ˨˦	嗯##①[hng2] 嘆詞，表示沒聽明白，請求對方重新表述。##②[ng2] 嘆詞，表示發現異常或疑點。##③[hng4] 嘆詞，表示答應。##④[ng3] <雷>嘆詞，表示厭惡。<雷>嘆詞，表示思考。##⑤[hng3] <雷>嘆詞，表示不以為然、警告等。										
妮	妮	ni1	ni陽平陽入（帶尾）	ni5	ni˨˨	妮##[ni1]		《集韻》女夷切。								
尼	尼	ni1	ni陽平陽入（帶尾）	ni5	ni˨˨	尼##[ni1][NI5]#注：變調音[NI5]僅用於【尼姑[Gu2]】一詞。			女夷切——娘母，脂B韻 開 三等，平聲。							
尼	尼	ni5	ni陰入	ni4	ni˥˦	尼##[ni1][NI5]#注：變調音[NI5]僅用於【尼姑[Gu2]】一詞。			女夷切——娘母，脂B韻 開 三等，平聲。							
坭	坭	ni1	ni陽平陽入（帶尾）	ni5	ni˨˨	坭##[ni1]										
怩	怩	ni1	ni陽平陽入（帶尾）	ni5	ni˨˨	怩##[ni1]			女夷切——娘母，脂B韻 開 三等，平聲。							
泥	泥	ni1	ni陽平陽入（帶尾）	ni5	ni˨˨	泥##①[ni1] 泥土。像泥的東西。##②[ni6] 塗抹。固執，死板。			①：奴低切——泥母，齊韻 開 四等，平聲。##②：奴計切——泥母，霽韻 開 四等，去聲。							
泥	泥	ni6	ni陽上陽去（文）陽入（無尾）	ni6	ni˧˧	泥##①[ni1] 泥土。像泥的東西。##②[ni6] 塗抹。固執，死板。			①：奴低切——泥母，齊韻 開 四等，平聲。##②：奴計切——泥母，霽韻 開 四等，去聲。							
倪	倪	ngoi1	ngoi陽平陽入（帶尾）	ngoi5	ŋɔi˨˨	倪##[ngoi1]			五稽切——疑母，齊韻 開 四等，平聲。							
鈮	鈮	ni1	ni陽平陽入（帶尾）	ni5	ni˨˨	鈮##[ni1]										
猊	猊	ngoi1	ngoi陽平陽入（帶尾）	ngoi5	ŋɔi˨˨	猊##[ngoi1]			五稽切——疑母，齊韻 開 四等，平聲。							
霓	霓	ngoi1	ngoi陽平陽入（帶尾）	ngoi5	ŋɔi˨˨	霓##[ngoi1]			五稽切——疑母，齊韻 開 四等，平聲。							
鯢	鯢	ngoi1	ngoi陽平陽入（帶尾）	ngoi5	ŋɔi˨˨	鯢##[ngoi1]			五稽切——疑母，齊韻 開 四等，平聲。							
麑	麑	ngoi1	ngoi陽平陽入（帶尾）	ngoi5	ŋɔi˨˨	麑##[ngoi1]			五稽切——疑母，齊韻 開 四等，平聲。							
你	你	ni4	ni陰上	ni2	ni˦˩	你##[ni4][LU4（汝）]			乃裏切——娘母，止韻 開 三等，上聲。							
擬	擬	ngi4	ngi陰上	ngi2	ŋi˦˩	擬##[ngi4] <雷>臆想，猜疑。			魚紀切——疑母，止韻 開 三等，上聲。	臆想，猜疑。						
旎	旎	ni4	ni陰上	ni2	ni˦˩	旎##[ni4]			女氏切——娘母，紙B韻 開 三等，上聲。							
昵	昵	ni6	ni陽上陽去（文）陽入（無尾）	ni6	ni˧˧	昵##[ni6][Nig1] <雷>加在親屬稱謂前表示第三人稱。	【昵[ni6]姊[zi4]】阿姊。		尼質切——娘母，質B韻 開 三等，入聲。							
昵	昵	nig1	nig陽平陽入（帶尾）	nik8	nik˨	昵##[ni6][Nig1] <雷>加在親屬稱謂前表示第三人稱。	【昵[ni6]姊[zi4]】阿姊。		尼質切——娘母，質B韻 開 三等，入聲。							
逆	逆	ngieg1	ngieg陽平陽入（帶尾）	ngiek8	ŋiek˨	逆##[ngieg1]			宜戟切——疑母，陌韻 開 三等，入聲。[ngig1]							
匿	匿	nig1	nig陽平陽入（帶尾）	nik8	nik˨	匿##[nig1]			女力切——娘母，職韻 開 三等，入聲。							
溺	溺	nig1	nig陽平陽入（帶尾）	nik8	nik˨	溺##①[nig1] 被水淹沒。沉迷過度，過分。##②[yio2] 同“尿”。			①：奴歷切——泥母，錫韻 開 四等，入聲。							
溺	溺	yio2	yio陰平陽去（白）	dzio1	ziɔ˨˦	溺##①[nig1] 被水淹沒。沉迷過度，過分。##②[yio2] 同“尿”。			①：奴歷切——泥母，錫韻 開 四等，入聲。							
睨	睨	ngoi2	ngoi陰平陽去（白）	ngoi1	ŋɔi˨˦	睨##[ngoi2]	【目[mag1]睨睨】眼睛患斜視。		五計切——疑母，霽韻 開 四等，去聲。							
膩	膩	ni6	ni陽上陽去（文）陽入（無尾）	ni6	ni˧˧	膩##[ni6]			女利切——娘母，至B韻 開 三等，去聲。							
拈	拈	niam5	niam陰入	niam4	niam˥˦	拈##①[ni2] 拿輕小的東西。##②[niam5] 用手指夾捏。##③[niam1] <雷>扒竊。	①：②：【拈[niam5]拈[ni2]】蜻蜓。##③：【扒[be1]拈】扒手。		奴兼切——泥母，添韻 開 四等，平聲。[ni1][Niam1]							
拈	拈	niam1	niam陽平陽入（帶尾）	niam5	niam˨˨	拈##①[ni2] 拿輕小的東西。##②[niam5] 用手指夾捏。##③[niam1] <雷>扒竊。	①：②：【拈[niam5]拈[ni2]】蜻蜓。##③：【扒[be1]拈】扒手。		奴兼切——泥母，添韻 開 四等，平聲。[ni1][Niam1]							
拈	拈	ni2	ni陰平陽去（白）	ni1	ni˨˦	拈##①[ni2] 拿輕小的東西。##②[niam5] 用手指夾捏。##③[niam1] <雷>扒竊。	①：②：【拈[niam5]拈[ni2]】蜻蜓。##③：【扒[be1]拈】扒手。		奴兼切——泥母，添韻 開 四等，平聲。[ni1][Niam1]							
年	年	hi1	hi陽平陽入（帶尾）	hi5	hi˨˨	年##[hi1][Nieng1]	【年[hi1]裏[lai6]】年初的時候指去年年底。		奴顚切——泥母，先韻 開 四等，平聲。[ni1][Nieng1]							
年	年	nieng1	nieng陽平陽入（帶尾）	nieng5	nieŋ˨˨	年##[hi1][Nieng1]	【年[hi1]裏[lai6]】年初的時候指去年年底。		奴顚切——泥母，先韻 開 四等，平聲。[ni1][Nieng1]							
鯰	鯰	niam1	niam陽平陽入（帶尾）	niam5	niam˨˨	鯰##[niam1]										
鯰	鯰	niam1	niam陽平陽入（帶尾）	niam5	niam˨˨	鯰##[niam1]										
黏	黏	ne1	ne陽平陽入（帶尾）	ne5	nɛ˨˨	黏##[ne1][Niam1]	【黏[niam1]水[zui4]】泥瓦匠。		女廉切——娘母，鹽B韻 開 三等，平聲。							
黏	黏	niam1	niam陽平陽入（帶尾）	niam5	niam˨˨	黏##[ne1][Niam1]	【黏[niam1]水[zui4]】泥瓦匠。		女廉切——娘母，鹽B韻 開 三等，平聲。							
撚	撚	niab1	niab陽平陽入（帶尾）	niap8	niap˨	撚##[niab1]			奴協切——泥母，怗韻 開 四等，入聲。							
輦	輦	lieng4	lieng陰上	lieng2	lieŋ˦˩	輦##[lieng4]			力展切——來母，獮A韻 開 三等，上聲。							
撚	撚	lieng4	lieng陰上	lieng2	lieŋ˦˩	撚##[lieng4] 搓轉。			乃殄切——泥母，銑韻 開 四等，上聲。							
攆	攆	lieng4	lieng陰上	lieng2	lieŋ˦˩	攆##[lieng4][nieng4]										
攆	攆	nieng4	nieng陰上	nieng2	nieŋ˦˩	攆##[lieng4][nieng4]										
碾	碾	ngai4	ngai陰上	ngai2	ŋai˦˩	碾##[ngai4]		《集韻》尼展切。[nai4]								
廿	廿	yib2	yib陰平陽去（白）	dzip1	zip˨˦	廿##①[yib2] 二十。##②[yi6] 農曆每月的下旬的日。	①：【廿四[si3]】二十四。##②：【廿四[si3]】農曆廿四日。#【廿裏[li4]頭[tau1]】農曆一個月的下旬。		人執切——日母，緝A韻 開 三等，入聲。							
廿	廿	yi6	yi陽上陽去（文）陽入（無尾）	dzi6	zi˧˧	廿##①[yib2] 二十。##②[yi6] 農曆每月的下旬的日。	①：【廿四[si3]】二十四。##②：【廿四[si3]】農曆廿四日。#【廿裏[li4]頭[tau1]】農曆一個月的下旬。		人執切——日母，緝A韻 開 三等，入聲。							
念	念	niam2	niam陰平陽去（白）	niam1	niam˨˦	念##①[niam2] 常思，惦記。<雷>記住。<雷>指望。考慮。誦讀。<雷>反復地述說，喋喋不休。讀書，上學。##②[niam6] 想法，念頭。	①：【無[vo1]數[siau3]念】沒希望。		奴店切——泥母，㮇韻 開 四等，去聲。							
念	念	niam6	niam陽上陽去（文）陽入（無尾）	niam6	niam˧˧	念##①[niam2] 常思，惦記。<雷>記住。<雷>指望。考慮。誦讀。<雷>反復地述說，喋喋不休。讀書，上學。##②[niam6] 想法，念頭。	①：【無[vo1]數[siau3]念】沒希望。		奴店切——泥母，㮇韻 開 四等，去聲。							
娘	娘	nio1	nio陽平陽入（帶尾）	nio5	niɔ˨˨	娘##①[nio1] 妻子。<雷>女子，雷歌、雷劇中女人的自稱或稱女人。##②[niang2] 年輕的成年女子。<雷>娘子，媳婦。##③[niang4][Niang1] 母親。年長的已婚婦女。<雷>稱配偶的母親。#注：[niang1]音只用於官話中的義項。	①：【新[sieng2]娘】#【細[soi3]娘】妾。##③：【姑[gu2]娘[niang4]歌[gua2]】演唱雷歌的一種形式，一種雷州半島民間獨特的曲藝。		女良切——娘母，陽韻 開 三等，平聲。[nio1][Niang1]							
娘	娘	niang2	niang陰平陽去（白）	niang1	niaŋ˨˦	娘##①[nio1] 妻子。<雷>女子，雷歌、雷劇中女人的自稱或稱女人。##②[niang2] 年輕的成年女子。<雷>娘子，媳婦。##③[niang4][Niang1] 母親。年長的已婚婦女。<雷>稱配偶的母親。#注：[niang1]音只用於官話中的義項。	①：【新[sieng2]娘】#【細[soi3]娘】妾。##③：【姑[gu2]娘[niang4]歌[gua2]】演唱雷歌的一種形式，一種雷州半島民間獨特的曲藝。		女良切——娘母，陽韻 開 三等，平聲。[nio1][Niang1]							
娘	娘	niang4	niang陰上	niang2	niaŋ˦˩	娘##①[nio1] 妻子。<雷>女子，雷歌、雷劇中女人的自稱或稱女人。##②[niang2] 年輕的成年女子。<雷>娘子，媳婦。##③[niang4][Niang1] 母親。年長的已婚婦女。<雷>稱配偶的母親。#注：[niang1]音只用於官話中的義項。	①：【新[sieng2]娘】#【細[soi3]娘】妾。##③：【姑[gu2]娘[niang4]歌[gua2]】演唱雷歌的一種形式，一種雷州半島民間獨特的曲藝。		女良切——娘母，陽韻 開 三等，平聲。[nio1][Niang1]							
娘	娘	niang1	niang陽平陽入（帶尾）	niang5	niaŋ˨˨	娘##①[nio1] 妻子。<雷>女子，雷歌、雷劇中女人的自稱或稱女人。##②[niang2] 年輕的成年女子。<雷>娘子，媳婦。##③[niang4][Niang1] 母親。年長的已婚婦女。<雷>稱配偶的母親。#注：[niang1]音只用於官話中的義項。	①：【新[sieng2]娘】#【細[soi3]娘】妾。##③：【姑[gu2]娘[niang4]歌[gua2]】演唱雷歌的一種形式，一種雷州半島民間獨特的曲藝。		女良切——娘母，陽韻 開 三等，平聲。[nio1][Niang1]							
釀	釀	niang6	niang陽上陽去（文）陽入（無尾）	niang6	niaŋ˧˧	釀##[niang6]			女亮切——娘母，漾韻 開 三等，去聲。							
鳥	鳥	ziau4	ziau陰上	tsiau2	tsiau˦˩	鳥##[ziau4][Niau4]			都了切——端母，篠韻 開 四等，上聲。[diau4]							
鳥	鳥	niau4	niau陰上	niau2	niau˦˩	鳥##[ziau4][Niau4]			都了切——端母，篠韻 開 四等，上聲。[diau4]							
嫋	嫋	niau4	niau陰上	niau2	niau˦˩	嫋##[niau4]		《字彙》尼了切。								
嬲	嬲	niau4	niau陰上	niau2	niau˦˩	嬲##[niau4]			奴鳥切——泥母，篠韻 開 四等，上聲。							
尿	尿	yio2	yio陰平陽去（白）	dzio1	ziɔ˨˦	尿##[yio2]			奴弔切——泥母，嘯韻 開 四等，去聲。[nio2]							
脲	脲	yio2	yio陰平陽去（白）	dzio1	ziɔ˨˦	脲##[yio2]										
捏	捏	de6	de陽上陽去（文）陽入（無尾）	te6	tɛ˧˧	捏##[de6][Nieg1]#注：[de6]音的本字未明。			奴結切——泥母，屑韻 開 四等，入聲。							
捏	捏	nieg1	nieg陽平陽入（帶尾）	niek8	niek˨	捏##[de6][Nieg1]#注：[de6]音的本字未明。			奴結切——泥母，屑韻 開 四等，入聲。							
苶	苶	ngoi1	ngoi陽平陽入（帶尾）	ngoi5	ŋɔi˨˨	苶##[ngoi1]#注：[ngoi1]音的本字未明。			奴結切——泥母，屑韻 開 四等，入聲。[nieg1]							
隉	隉	ngieg1	ngieg陽平陽入（帶尾）	ngiek8	ŋiek˨	隉##[ngieg1]			五結切——疑母，屑韻 開 四等，入聲。							
涅	涅	nieg1	nieg陽平陽入（帶尾）	niek8	niek˨	涅##[nieg1]			奴結切——泥母，屑韻 開 四等，入聲。							
聶	聶	niab5	niab陰入	niap4	niap˥˦	聶##[niab5]			尼輒切——娘母，葉B韻 開 三等，入聲。							
臬	臬	ngieg1	ngieg陽平陽入（帶尾）	ngiek8	ŋiek˨	臬##[ngieg1]			五結切——疑母，屑韻 開 四等，入聲。							
齧	齧	ngieg5	ngieg陰入	ngiek4	ŋiek˥˦	齧##[ngieg5]			齧：五結切——疑母，屑韻 開 四等，入聲。							
囁	囁	zeb5	zeb陰入	tsep4	tsep˥˦	囁##[zeb5] <雷>咂摸，用嘴小口地出聲地吮吸。			之涉切——章母，葉A韻 開 三等，入聲。	咂摸，用嘴小口地出声地吮吸。						
鑷	鑷	neb5	neb陰入	nep4	nep˥˦	鑷##①[neb5] 鑷子。用鑷子去夾。##②[neb1] <雷>兩片相對的東西收合、閉上。##③[ni5] <雷>閉眼。	③：【鑷目[mag1]】閉上眼睛。		尼輒切——娘母，葉B韻 開 三等，入聲。							
鑷	鑷	neb1	neb陽平陽入（帶尾）	nep8	nep˨	鑷##①[neb5] 鑷子。用鑷子去夾。##②[neb1] <雷>兩片相對的東西收合、閉上。##③[ni5] <雷>閉眼。	③：【鑷目[mag1]】閉上眼睛。		尼輒切——娘母，葉B韻 開 三等，入聲。							
鑷	鑷	ni5	ni陰入	ni4	ni˥˦	鑷##①[neb5] 鑷子。用鑷子去夾。##②[neb1] <雷>兩片相對的東西收合、閉上。##③[ni5] <雷>閉眼。	③：【鑷目[mag1]】閉上眼睛。		尼輒切——娘母，葉B韻 開 三等，入聲。							
鎳	鎳	ngieg5	ngieg陰入	ngiek4	ŋiek˥˦	鎳##[ngieg5]										
顳	顳	niab1	niab陽平陽入（帶尾）	niap8	niap˨	顳##[niab1]			而涉切——日母，葉A韻 開 三等，入聲。							
躡	躡	ne5	ne陰入	ne4	nɛ˥˦	躡##[ne5][Niab5] <雷>因腳痛等原因走路時腳不敢用力著地的樣子。			尼輒切——娘母，葉B韻 開 三等，入聲。							
躡	躡	niab5	niab陰入	niap4	niap˥˦	躡##[ne5][Niab5] <雷>因腳痛等原因走路時腳不敢用力著地的樣子。			尼輒切——娘母，葉B韻 開 三等，入聲。							
孽	孽	ngieg1	ngieg陽平陽入（帶尾）	ngiek8	ŋiek˨	孽##[ngieg1]			孼：魚列切——疑母，薛B韻 開 三等，入聲。							
蘖	蘖	ngieg1	ngieg陽平陽入（帶尾）	ngiek8	ŋiek˨	蘖##[ngieg1]			櫱：魚列切——疑母，薛B韻 開 三等，入聲。							
您	您	nim4	nim陰上	nim2	nim˦˩	您##[nim4][LU4（汝）]		《俗字背篇》尼錦切。								
寧	寧	ne1	ne陽平陽入（帶尾）	ne5	nɛ˨˨	寧/寧/甯##①[ne1][Ning1] 安寧。<雷>靜置。##②[ning6]（又俗讀同①） 寧可，寧願。豈，難道。姓。	①【寧[ne1]衫[sa2]褲[keu3]】晾衣服。		①：寧：奴丁切——泥母，青韻 開 四等，平聲。##②：寗：乃定切——泥母，徑韻 開 四等，去聲。							
寧	寧	ning1	ning陽平陽入（帶尾）	ning5	niŋ˨˨	寧/寧/甯##①[ne1][Ning1] 安寧。<雷>靜置。##②[ning6]（又俗讀同①） 寧可，寧願。豈，難道。姓。	①【寧[ne1]衫[sa2]褲[keu3]】晾衣服。		①：寧：奴丁切——泥母，青韻 開 四等，平聲。##②：寗：乃定切——泥母，徑韻 開 四等，去聲。							
寧	寧	ning6	ning陽上陽去（文）陽入（無尾）	ning6	niŋ˧˧	寧/寧/甯##①[ne1][Ning1] 安寧。<雷>靜置。##②[ning6]（又俗讀同①） 寧可，寧願。豈，難道。姓。	①【寧[ne1]衫[sa2]褲[keu3]】晾衣服。		①：寧：奴丁切——泥母，青韻 開 四等，平聲。##②：寗：乃定切——泥母，徑韻 開 四等，去聲。							
嚀	嚀	ning1	ning陽平陽入（帶尾）	ning5	niŋ˨˨	嚀##[ning1]			奴丁切——泥母，青韻 開 四等，平聲。							
擰	擰	ning1	ning陽平陽入（帶尾）	ning5	niŋ˨˨	擰##[ning1]		《字彙補》泥耕切。								
獰	獰	ning1	ning陽平陽入（帶尾）	ning5	niŋ˨˨	獰##[ning1]			乃庚切——孃母，庚韻 開 二等，平聲。							
檸	檸	ning1	ning陽平陽入（帶尾）	ning5	niŋ˨˨	檸##[ning1]			檸：拏梗切——孃母，梗韻 開 二等，上聲。[ning4]							
聹	聹	ning1	ning陽平陽入（帶尾）	ning5	niŋ˨˨	聹##[ning1]			奴丁切——泥母，青韻 開 四等，平聲。							
寧	寧	ne1	ne陽平陽入（帶尾）	ne5	nɛ˨˨	寧/寧/甯##①[ne1][Ning1] 安寧。<雷>靜置。##②[ning6]（又俗讀同①） 寧可，寧願。豈，難道。姓。	①【寧[ne1]衫[sa2]褲[keu3]】晾衣服。		①：寧：奴丁切——泥母，青韻 開 四等，平聲。##②：寗：乃定切——泥母，徑韻 開 四等，去聲。							
寧	寧	ning1	ning陽平陽入（帶尾）	ning5	niŋ˨˨	寧/寧/甯##①[ne1][Ning1] 安寧。<雷>靜置。##②[ning6]（又俗讀同①） 寧可，寧願。豈，難道。姓。	①【寧[ne1]衫[sa2]褲[keu3]】晾衣服。		①：寧：奴丁切——泥母，青韻 開 四等，平聲。##②：寗：乃定切——泥母，徑韻 開 四等，去聲。							
寧	寧	ning6	ning陽上陽去（文）陽入（無尾）	ning6	niŋ˧˧	寧/寧/甯##①[ne1][Ning1] 安寧。<雷>靜置。##②[ning6]（又俗讀同①） 寧可，寧願。豈，難道。姓。	①【寧[ne1]衫[sa2]褲[keu3]】晾衣服。		①：寧：奴丁切——泥母，青韻 開 四等，平聲。##②：寗：乃定切——泥母，徑韻 開 四等，去聲。							
凝	凝	geng1	geng陽平陽入（帶尾）	keng5	keŋ˨˨	凝##[geng1]			魚陵切——疑母，蒸韻 開 三等，平聲。							
佞	佞	ning6	ning陽上陽去（文）陽入（無尾）	ning6	niŋ˧˧	佞##[ning6]			乃定切——泥母，徑韻 開 四等，去聲。							
濘	濘	ning6	ning陽上陽去（文）陽入（無尾）	ning6	niŋ˧˧	濘##[ning6]			乃定切——泥母，徑韻 開 四等，去聲。#乃挺切——泥母，迥韻 開 四等，上聲。							
妞	妞	niu4	niu陰上	niu2	niu˦˩	妞##[niu4]		《集韻》女九切。								
牛	牛	vu1	vu陽平陽入（帶尾）	bu5	bu˨˨	牛##[vu1][Niu1]			語求切——疑母，尤韻 開 三等，平聲。							
牛	牛	niu1	niu陽平陽入（帶尾）	niu5	niu˨˨	牛##[vu1][Niu1]			語求切——疑母，尤韻 開 三等，平聲。							
忸	忸	niu4	niu陰上	niu2	niu˦˩	忸##[niu4]		《集韻》女九切。								
扭	扭	nau6	nau陽上陽去（文）陽入（無尾）	nau6	nau˧˧	扭##①[nau6][Niu4] 擰。轉動一部分。##②[niu4] 揪住。			女久切——孃母，有韻 開 三等，上聲。							
扭	扭	niu4	niu陰上	niu2	niu˦˩	扭##①[nau6][Niu4] 擰。轉動一部分。##②[niu4] 揪住。			女久切——孃母，有韻 開 三等，上聲。							
狃	狃	niu4	niu陰上	niu2	niu˦˩	狃##[niu4]			女久切——孃母，有韻 開 三等，上聲。							
紐	紐	niu4	niu陰上	niu2	niu˦˩	紐##[niu4]			女久切——孃母，有韻 開 三等，上聲。							
鈕	鈕	niu4	niu陰上	niu2	niu˦˩	鈕##[niu4]			女久切——孃母，有韻 開 三等，上聲。							
農	農	nong1	nong陽平陽入（帶尾）	nong5	noŋ˨˨	農##[nong1]			奴冬切——泥母，冬韻 開 一等，平聲。							
儂	儂	nang1	nang陽平陽入（帶尾）	nang5	naŋ˨˨	儂##①[nang1] <雷>代詞，人家（說話者自稱）。<吳方言>你。##②[nong4] <雷>雷州方言俗用字，意為孩子。		①：《廣韻》我也。#人道橫江好，儂道橫江惡。——唐·李白《橫江詞》	①：奴冬切——泥母，冬韻 開 一等，平聲。							
儂	儂	nong4	nong陰上	nong2	noŋ˦˩	儂##①[nang1] <雷>代詞，人家（說話者自稱）。<吳方言>你。##②[nong4] <雷>雷州方言俗用字，意為孩子。		①：《廣韻》我也。#人道橫江好，儂道橫江惡。——唐·李白《橫江詞》	①：奴冬切——泥母，冬韻 開 一等，平聲。							
噥	噥	nong1	nong陽平陽入（帶尾）	nong5	noŋ˨˨	噥##[nong1]			奴冬切——泥母，冬韻 開 一等，平聲。							
濃	濃	nong1	nong陽平陽入（帶尾）	nong5	noŋ˨˨	濃##[nong1] <雷>渾濁。			女容切——孃母，鍾韻 開 三等，平聲。	浑浊。						
膿	膿	nang1	nang陽平陽入（帶尾）	nang5	naŋ˨˨	膿##[nang1]			奴冬切——泥母，冬韻 開 一等，平聲。							
秾	秾	nong1	nong陽平陽入（帶尾）	nong5	noŋ˨˨	秾##[nong1]			女容切——孃母，鍾韻 開 三等，平聲。							
弄	弄	lang2	lang陰平陽去（白）	lang1	laŋ˨˦	弄##①[lang2][LONG3] 戲耍。搞。##②[lang5] 小巷。	①：【弄猴[gau1]】耍猴，把人當猴耍。#【弄把[ba4]戲[hi3]】耍魔術。##②：【巷[ho2]囝[gia4]弄[lang5]】小巷子。	②：《字彙》巷也。	①：盧貢切——來母，送韻 開 一等，去聲。							
弄	弄	lang5	lang陰入	lang4	laŋ˥˦	弄##①[lang2][LONG3] 戲耍。搞。##②[lang5] 小巷。	①：【弄猴[gau1]】耍猴，把人當猴耍。#【弄把[ba4]戲[hi3]】耍魔術。##②：【巷[ho2]囝[gia4]弄[lang5]】小巷子。	②：《字彙》巷也。	①：盧貢切——來母，送韻 開 一等，去聲。							
耨	耨	nau6	nau陽上陽去（文）陽入（無尾）	nau6	nau˧˧	耨##[nau6]			奴豆切——泥母，候韻 開 一等，去聲。							
奴	奴	neu1	neu陽平陽入（帶尾）	neu5	nɛu˨˨	奴##[neu1][Nu1]			乃都切——泥母，模韻 開 一等，平聲。							
奴	奴	nu1	nu陽平陽入（帶尾）	nu5	nu˨˨	奴##[neu1][Nu1]			乃都切——泥母，模韻 開 一等，平聲。							
孥	孥	nu1	nu陽平陽入（帶尾）	nu5	nu˨˨	孥##[nu1]			乃都切——泥母，模韻 開 一等，平聲。							
駑	駑	nu1	nu陽平陽入（帶尾）	nu5	nu˨˨	駑##[nu1]			乃都切——泥母，模韻 開 一等，平聲。							
努	努	nu6	nu陽上陽去（文）陽入（無尾）	nu6	nu˧˧	努##[nu6][NU1]			奴古切——泥母，姥韻 開 一等，上聲。							
弩	弩	nu6	nu陽上陽去（文）陽入（無尾）	nu6	nu˧˧	弩##[nu6][NU1]			奴古切——泥母，姥韻 開 一等，上聲。							
砮	砮	nu6	nu陽上陽去（文）陽入（無尾）	nu6	nu˧˧	砮##[nu6]			奴古切——泥母，姥韻 開 一等，上聲。							
胬	胬	nu6	nu陽上陽去（文）陽入（無尾）	nu6	nu˧˧	胬##[nu6]										
怒	怒	nu5	nu陰入	nu4	nu˥˦	怒##[nu5]			乃故切——泥母，暮韻 開 一等，去聲。#奴古切——泥母，姥韻 開 一等，上聲。							
女	女	ni4	ni陰上	ni2	ni˦˩	女##[ni4]			尼呂切——孃母，語韻 開 三等，上聲。							
釹	釹	ni4	ni陰上	ni2	ni˦˩	釹##[ni4]										
恧	恧	niog1	niog陽平陽入（帶尾）	niok8	niok˨	恧##[niog1]			女六切——孃母，屋韻 開 三等，入聲。#女力切——孃母，職韻 開 三等，入聲。							
朒	朒	nug5	nug陰入	nuk4	nuk˥˦	朒##[nug5] <雷>回縮，退縮。		《正字通》女六切。[niag1]#《玉篇》縮朒，不寬伸之貌。		回缩，退缩。						
衄	衄	niag5	niag陰入	niak4	niak˥˦	衄##[niag5] <雷>捲曲。			女六切——孃母，屋韻 開 三等，入聲。	卷曲。						
瘧	瘧	niog1	niog陽平陽入（帶尾）	niok8	niok˨	瘧##[niog1]			魚約切——疑母，藥韻 開 三等，入聲。							
