繁體	简体	音標	註釋	聲	韻	調							
𤅟	𤅟	l̃u̜˩˧		l̃	u̜	˩˧							
路	路	l̃u̜˩˧		l̃	u̜	˩˧							
賂	赂	l̃u̜˩˧		l̃	u̜	˩˧							
租	租	t͡su̜˧˥		t͡s	u̜	˧˥							
祖	祖	t͡su̜˦˨		t͡s	u̜	˦˨							
組	组	t͡su̜˦˨		t͡s	u̜	˦˨							
做	做	t͡su̜˩˧		t͡s	u̜	˩˧							
粗	粗	t͡sʰu̜˧˥		t͡sʰ	u̜	˧˥							
醋	醋	t͡sʰu̜˩˧		t͡sʰ	u̜	˩˧							
錯	错	t͡sʰɔ˩˧		t͡sʰ	ɔ	˩˧							
措	措	t͡sʰu̜˩˧		t͡sʰ	u̜	˩˧							
蘇	苏	su̜˧˥		s	u̜	˧˥							
酥	酥	su̜˧˥		s	u̜	˧˥							
素	素	su̜˩˧		s	u̜	˩˧							
愫	愫	su̜˩˧		s	u̜	˩˧							
塑	塑	su̜˩˧		s	u̜	˩˧							
訴	诉	su̜˩˧		s	u̜	˩˧							
嗉	嗉	su̜˩˧		s	u̜	˩˧							
辜	辜	ku̜˧˥		k	u̜	˧˥							
菰	菰	ku̜˧˥	茨～	k	u̜	˧˥							
孤	孤	ku̜˧˥		k	u̜	˧˥							
箍	箍	kʰu̜˧˥		k	u̜	˧˥							
咕	咕	ku̜˧˥	~蝎･	k	u̜	˧˥							
姑	姑	ku̜˧˥		k	u̜	˧˥							
估	估	ku̜˦˨		k	u̜	˦˨							
古	古	ku̜˦˨		k	u̜	˦˨							
賈	贾	ku̜˦˨		k	u̜	˦˨							
股	股	ku̜˦˨		k	u̜	˦˨							
鼓	鼓	ku̜˦˨		k	u̜	˦˨							
蠱	蛊	ku̜˦˨		k	u̜	˦˨							
牯	牯	ku̜˦˨	1.表示公牛。2.形容人犟，固執	k	u̜	˦˨							
故	故	ku̜˩˧		k	u̜	˩˧							
顧	顾	ku̜˩˧		k	u̜	˩˧							
固	固	ku̜˩˧		k	u̜	˩˧							
雇	雇	ku̜˩˧		k	u̜	˩˧							
僱	雇	ku̜˩˧		k	u̜	˩˧							
跍	跍	kʰu̜˧˩	動詞，表示蹲下。同（躣）	kʰ	u̜	˧˩							
枯	枯	kʰu̜˧˥		kʰ	u̜	˧˥							
苦	苦	kʰu̜˦˨		kʰ	u̜	˦˨							
庫	库	kʰu̜˩˧		kʰ	u̜	˩˧							
褲	裤	kʰu̜˩˧		kʰ	u̜	˩˧							
梧	梧	ʋ̩˧˩		Ø	ʋ̩	˧˩							
吾	吾	ŋu̜˦˨		ŋ	u̜	˦˨							
吳	吴	ʋ̩˧˩		Ø	ʋ̩	˧˩							
五	五	ʋ̩˦˨		Ø	ʋ̩	˦˨							
忤	忤	ʋ̩˦˨		Ø	ʋ̩	˦˨							
啎	啎	ʋ̩˦˨		Ø	ʋ̩	˦˨							
迕	迕	ʋ̩˦˨		Ø	ʋ̩	˦˨							
午	午	ʋ̩˦˨		Ø	ʋ̩	˦˨							
伍	伍	ʋ̩˦˨		Ø	ʋ̩	˦˨							
悟	悟	ʋ̩˩˧		Ø	ʋ̩	˩˧							
誤	误	ʋ̩˩˧		Ø	ʋ̩	˩˧							
呼	呼	fʋ̩˧˥		f	ʋ̩	˧˥							
雽	雽	fʋ̩˧˥		f	ʋ̩	˧˥							
虎	虎	fʋ̩˦˨		f	ʋ̩	˦˨							
琥	琥	fʋ̩˦˨		f	ʋ̩	˦˨							
滸	滸	fʋ̩˦˨		f	ʋ̩	˦˨							
戽	戽	fʋ̩˩˧		f	ʋ̩	˩˧							
乯	乯	fʋ̩˧˩		f	ʋ̩	˧˩							
乎	乎	fʋ̩˧˩		f	ʋ̩	˧˩							
壺	壶	fʋ̩˧˩		f	ʋ̩	˧˩							
瓠	瓠	fʋ̩˧˩		f	ʋ̩	˧˩							
胡	胡	fʋ̩˧˩		f	ʋ̩	˧˩							
狐	狐	fʋ̩˧˩		f	ʋ̩	˧˩							
弧	弧	fʋ̩˧˩		f	ʋ̩	˧˩							
湖	湖	fʋ̩˧˩		f	ʋ̩	˧˩							
雽	雽	fʋ̩˩˧		f	ʋ̩	˩˧							
戶	户	fʋ̩˩˧		f	ʋ̩	˩˧							
祜	祜	fʋ̩˩˧		f	ʋ̩	˩˧							
扈	扈	fʋ̩˩˧		f	ʋ̩	˩˧							
滬	沪	fʋ̩˩˧		f	ʋ̩	˩˧							
互	互	fʋ̩˩˧		f	ʋ̩	˩˧							
護	护	fʋ̩˩˧		f	ʋ̩	˩˧							
瓠	瓠	fʋ̩˩˧		f	ʋ̩	˩˧							
鄔	邬	ʋ̩˧˥		Ø	ʋ̩	˧˥							
烏	乌	ʋ̩˧˥		Ø	ʋ̩	˧˥							
汙	污	ʋ̩˧˥		Ø	ʋ̩	˧˥							
塢	坞	ʋ̩˧˥		Ø	ʋ̩	˧˥							
惡	恶	ʋ̩˩˧		Ø	ʋ̩	˩˧							
女	女	l̃y˦˨		l̃	y	˦˨							
廬	庐	l̃u̜˧˩		l̃	u̜	˧˩							
驢	驴	l̃u̜˧˩		l̃	u̜	˧˩							
呂	吕	l̃we̞ɪ̯˦˨		l̃	we̞ɪ̯	˦˨							
鋁	铝	l̃we̞ɪ̯˦˨		l̃	we̞ɪ̯	˦˨							
侶	侣	l̃we̞ɪ̯˦˨		l̃	we̞ɪ̯	˦˨							
旅	旅	l̃y˦˨		l̃	y	˦˨							
慮	虑	l̃we̞ɪ̯˩˧		l̃	we̞ɪ̯	˩˧							
濾	滤	l̃we̞ɪ̯˩˧		l̃	we̞ɪ̯	˩˧							
蛆	蛆	t͡ɕʰy˧˥		t͡ɕʰ	y	˧˥							
疽	疽	t͡ɕy˧˥		t͡ɕ	y	˧˥							
苴	苴	t͡ɕy˧˥		t͡ɕ	y	˧˥							
䃊	䃊	t͡ɕy˦˨		t͡ɕ	y	˦˨							
咀	咀	t͡ɕy˦˨		t͡ɕ	y	˦˨							
咀	咀	t͡swe̞ɪ̯˦˨	主要用于地名	t͡s	we̞ɪ̯	˦˨							
胥	胥	ɕy˩˧		s	y	˩˧							
絮	絮	swe̞ɪ̯˩˧		s	we̞ɪ̯	˩˧							
徐	徐	ɕy˧˩		ɕ	y	˧˩							
序	序	ɕy˩˧		ɕ	y	˩˧							
緒	绪	ɕy˩˧		ɕ	y	˩˧							
敘	叙	ɕy˩˧		ɕ	y	˩˧							
豬	猪	t͡su̜˧˥		t͡s	u̜	˧˥							
著	着	tɑʊ̯˦˨	白讀，如：站著 坐著	t	ɑʊ̯	˦˨							
褚	褚	t͡sʰu̜˧˩		t͡sʰ	u̜	˧˩							
除	除	t͡sʰu̜˧˩		t͡sʰ	u̜	˧˩							
儲	储	t͡sʰu̜˧˩		t͡sʰ	u̜	˧˩							
䊰	䊰	t͡sʰu̜˧˩		t͡sʰ	u̜	˧˩							
苧	苎	t͡su̜˩˧		t͡s	u̜	˩˧							
箸	箸	t͡su̜˩˧	筷子	t͡s	u̜	˩˧							
詛	诅	t͡su̜˦˨		t͡s	u̜	˦˨							
阻	阻	t͡su̜˦˨		t͡s	u̜	˦˨							
榋	榋	t͡sʰu̜˧˥		t͡sʰ	u̜	˧˥							
初	初	t͡sʰu̜˧˥		t͡sʰ	u̜	˧˥							
𪓐	𪓐	t͡sʰu̜˦˨		t͡sʰ	u̜	˦˨							
濋	濋	t͡sʰu̜˦˨		t͡sʰ	u̜	˦˨							
憷	憷	t͡sʰu̜˦˨		t͡sʰ	u̜	˦˨							
礎	础	t͡sʰu̜˦˨		t͡sʰ	u̜	˦˨							
楚	楚	t͡sʰu̜˦˨		t͡sʰ	u̜	˦˨							
鋤	锄	t͡sʰu̜˧˩		t͡sʰ	u̜	˧˩							
鋤	锄	t͡sʰu̜˧˩	鋤頭	t͡sʰ	u̜	˧˩							
疏	疏	su̜˧˥		s	u̜	˧˥							
蔬	蔬	su̜˧˥		s	u̜	˧˥							
梳	梳	su̜˧˥		s	u̜	˧˥							
所	所	sɔ˦˨		s	ɔ	˦˨							
疏	疏	su̜˧˥		s	u̜	˧˥							
諸	诸	t͡su̜˧˥		t͡s	u̜	˧˥							
煮	煮	t͡su̜˦˨		t͡s	u̜	˦˨							
處	处	t͡sʰu̜˦˨		t͡sʰ	u̜	˦˨							
處	处	t͡sʰu̜˩˧		t͡sʰ	u̜	˩˧							
書	书	su̜˧˥		s	u̜	˧˥							
舒	舒	su̜˧˥		s	u̜	˧˥							
鼠	鼠	swe̞ɪ̯˦˨	白讀，如：檐老～	s	we̞ɪ̯	˦˨							
鼠	鼠	su̜˦˨	老鼠	s	u̜	˦˨							
暑	暑	su̜˦˨		s	u̜	˦˨							
黍	黍	su̜˦˨		s	u̜	˦˨							
墅	墅	su̜˦˨		s	u̜	˦˨							
庶	庶	su̜˩˧		s	u̜	˩˧							
恕	恕	su̜˩˧		s	u̜	˩˧							
薯	薯	su̜˦˨	蕃薯	s	u̜	˦˨							
署	署	su̜˦˨		s	u̜	˦˨							
龧	龧	su̜˦˨		s	u̜	˦˨							
暑	暑	su̜˦˨		s	u̜	˦˨							
曙	曙	su̜˦˨		s	u̜	˦˨							
𥌓	𥌓	su̜˦˨		s	u̜	˦˨							
𭿦	𭿦	su̜˦˨		s	u̜	˦˨							
如	如	zu̜˧˩		z	u̜	˧˩							
汝	汝	zu̜˦˨		z	u̜	˦˨							
擩	擩	zu̜˧˥	表示把東西塞進某處	z	u̜	˧˥							
擩	擩	zu̜˩˧	表示把東西塞進某處	z	u̜	˩˧							
㹘	㹘	zu̜˩˧		z	u̜	˩˧							
居	居	t͡ɕy˧˥		t͡ɕ	y	˧˥							
車	车	t͡ɕy˧˥		t͡ɕ	y	˧˥							
舉	举	t͡ɕy˦˨		t͡ɕ	y	˦˨							
鋸	锯	t͡ɕy˩˧		t͡ɕ	y	˩˧							
鋸	锯	ke̞˩˧	白讀，表示切割	k	e̞	˩˧							
據	据	t͡ɕy˩˧		t͡ɕ	y	˩˧							
圩	圩	ɕy˧˥	嶺南地名中“墟”的俗字	ɕ	y	˧˥							
墟	墟	ɕy˧˥		ɕ	y	˧˥							
𢴮	𢴮	kʰe̞˧˥	1.表示批評 2. 𠽐～，表示刁難之意	kʰ	e̞	˧˥							
去	去	t͡ɕi̯e̞˧˥	白讀1	t͡ɕ	i̯e̞	˧˥							
去	去	t͡ɕʰy˩˧		t͡ɕʰ	y	˩˧							
弆	弆	t͡ɕʰy˩˧		t͡ɕʰ	y	˩˧							
渠	渠	t͡ɕʰy˧˩		t͡ɕʰ	y	˧˩							
蟝	蟝	t͡ɕʰy˧˩	～蟆指青蛙	t͡ɕʰ	y	˧˩							
巨	巨	t͡ɕy˩˧		t͡ɕ	y	˩˧							
距	距	t͡ɕy˩˧		t͡ɕ	y	˩˧							
拒	拒	t͡ɕy˩˧		t͡ɕ	y	˩˧							
遽	遽	t͡ɕy˩˧		t͡ɕ	y	˩˧							
𠽐	𠽐	ŋe̞˧˥	～𢴮，表示刁難	ŋ	e̞	˧˥							
𢳶	𢳶	ŋɑ˧˥	~拤：刁难	ŋ	ɑ	˧˥							
䔡	𬝁	jy˧˩		j	y	˧˩							
𬝁	𬝁	jy˧˩		j	y	˧˩							
魚	鱼	jy˧˩		j	y	˧˩							
漁	渔	jy˧˩		j	y	˧˩							
語	语	jy˦˨		j	y	˧˩							
禦	御	jy˩˧		j	y	˩˧							
御	御	jy˩˧		j	y	˩˧							
馭	驭	jy˩˧		j	y	˩˧							
虛	虚	ɕy˧˥		ɕ	y	˩˧							
噓	嘘	ɕy˧˥		ɕ	y	˧˥							
許	许	xe̞ɪ̯˦˨	白讀1，如：許實，許起	x	e̞ɪ̯	˦˨							
許	许	xwe̞ɪ̯˦˨	白讀2，表示許願之意	x	we̞ɪ̯	˦˨							
許	许	ɕy˦˨		ɕ	y	˦˨							
淤	淤	jy˧˥		j	y	˧˥							
圩	圩	jy˧˩		j	y	˧˩							
𡋌	𡋌	jy˧˩		j	y	˧˩							
雩	雩	jy˧˩		j	y	˧˩							
于	于	jy˧˩	姓氏	j	y	˧˩							
於	于	ji˧˩	等於是，等於，屬於	j	i	˧˩							
餘	余	jy˧˩		j	y	˧˩							
余	余	jy˧˩		j	y	˧˩							
與	与	jy˦˨		j	y	˦˨							
與	与	jy˩˧		j	y	˩˧							
譽	誉	jy˩˧		j	y	˩˧							
預	预	jy˩˧		j	y	˩˧							
豫	豫	jy˩˧		j	y	˩˧							
夫	夫	fʋ̩˧˥		f	ʋ̩	˧˥							
麩	麸	fʋ̩˧˥		f	ʋ̩	˧˥							
膚	肤	fʋ̩˧˥		f	ʋ̩	˧˥							
甫	甫	pʰu̜˦˨		pʰ	u̜	˦˨							
斧	斧	fʋ̩˦˨		f	ʋ̩	˦˨							
府	府	fʋ̩˦˨		f	ʋ̩	˦˨							
腑	腑	fʋ̩˦˨		f	ʋ̩	˦˨							
俯	俯	fʋ̩˦˨		f	ʋ̩	˦˨							
賦	赋	fʋ̩˩˧		f	ʋ̩	˩˧							
傅	傅	fʋ̩˩˧		f	ʋ̩	˧˥							
傅	傅	fʋ̩˩˧		f	ʋ̩	˩˧							
付	付	fʋ̩˩˧		f	ʋ̩	˩˧							
敷	敷	fʋ̩˧˥		f	ʋ̩	˧˥							
俘	俘	fʋ̩˧˥		f	ʋ̩	˧˥							
怤	怤	fʋ̩˧˥		f	ʋ̩	˧˥							
孚	孚	fʋ̩˧˥		f	ʋ̩	˧˥							
尃	尃	fʋ̩˧˥		f	ʋ̩	˧˥							
孵	孵	fʋ̩˧˥		f	ʋ̩	˧˥							
撫	抚	fʋ̩˦˨		f	ʋ̩	˦˨							
赴	赴	fʋ̩˩˧		f	ʋ̩	˩˧							
赴	赴	fʋ̩˩˧		f	ʋ̩	˩˧							
訃	讣	fʋ̩˩˧		f	ʋ̩	˩˧							
訃	讣	pʰɔ˧		pʰ	ɔ	˧							
符	符	fʋ̩˧˩		f	ʋ̩	˧˩							
鳧	凫	fʋ̩˧˩	洗澡，游泳。也可用於形容人水性好	f	ʋ̩	˧˩							
扶	扶	fʋ̩˧˩		f	ʋ̩	˧˩							
釜	釜	fʋ̩˦˨		f	ʋ̩	˦˨							
腐	腐	fʋ̩˦˨		f	ʋ̩	˦˨							
輔	辅	fʋ̩˦˨		f	ʋ̩	˦˨							
父	父	fʋ̩˩˧		f	ʋ̩	˩˧							
附	附	fʋ̩˩˧		f	ʋ̩	˩˧							
毋	毋	ʋ̩˧˩		Ø	ʋ̩	˧˩							
巫	巫	ʋ̩˧˥		Ø	ʋ̩	˧˥							
誣	诬	ʋ̩˧˥		Ø	ʋ̩	˧˥							
嫵	妩	ʋ̩˧˩		Ø	ʋ̩	˧˩							
無	无	ʋ̩˧˩		Ø	ʋ̩	˧˩							
舞	舞	ʋ̩˦˨		Ø	ʋ̩	˦˨							
侮	侮	ʋ̩˦˨		Ø	ʋ̩	˦˨							
武	武	ʋ̩˦˨		Ø	ʋ̩	˦˨							
𢯞	𢯞	ʋ̩˦˨	做，弄，擺弄	Ø	ʋ̩	˦˨							
鵡	鹉	ʋ̩˦˨		Ø	ʋ̩	˦˨							
霧	雾	ʋ̩˩˧		Ø	ʋ̩	˩˧							
務	务	ʋ̩˩˧		Ø	ʋ̩	˩˧							
縷	缕	l̃we̞ɪ̯˦˨		l̃	we̞ɪ̯	˦˨							
縷	缕	l̃ə̞ʊ̯˦˨		l̃	ə̞ʊ̯	˦˨							
屢	屡	l̃we̞ɪ̯˦˨		l̃	we̞ɪ̯	˦˨							
趨	趋	t͡sʰwe̞ɪ̯˧˥		t͡sʰ	we̞ɪ̯	˧˥							
取	取	t͡ɕʰy˦˨		t͡ɕʰ	y	˦˨							
娶	娶	t͡ɕʰy˦˨		t͡ɕʰ	y	˦˨							
趣	趣	t͡sʰwe̞ɪ̯˩˧	老派，如：知趣，興趣	t͡sʰ	we̞ɪ̯	˩˧							
聚	聚	t͡ɕy˩˧		t͡ɕ	y	˩˧							
需	需	ɕy˧˥		ɕ	y	˧˥							
須	须	ɕy˧˥		ɕ	y	˧˥							
烏	乌	ʋ̩˧˥		Ø	ʋ̩	˧˥							
鎢	钨	ʋ̩˧˥		Ø	ʋ̩	˧˥							
續	续	ɕi̯ɔ˧		ɕ	i̯ɔ	˧							
珠	珠	t͡su̜˧˥		t͡s	u̜	˧˥							
蛛	蛛	t͡su̜˧˥		t͡s	u̜	˧˥							
株	株	t͡su̜˧˥		t͡s	u̜	˧˥							
誅	诛	t͡su̜˧˥		t͡s	u̜	˧˥							
駐	驻	t͡su̜˩˧		t͡s	u̜	˩˧							
注	注	t͡su̜˩˧		t͡s	u̜	˩˧							
廚	厨	t͡sʰu̜˧˩		t͡sʰ	u̜	˧˩							
柱	拄	t͡sʰu̜˦˨	白讀動詞，表示用力向下戳	t͡sʰ	u̜	˦˨							
柱	柱	t͡su̜˩˧		t͡s	u̜	˩˧							
住	住	t͡sɔ˩˧	白讀動詞，如：在xx〜	t͡s	ɔ	˩˧							
住	住	t͡su̜˩˧		t͡s	u̜	˩˧							
芻	刍	t͡sʰu̜˧˩		t͡sʰ	u̜	˧˩							
雛	雏	t͡sʰu̜˧˩		t͡sʰ	u̜	˧˩							
數	数	su̜˦˨		s	u̜	˦˨							
數	数	su̜˩˧		s	u̜	˩˧							
珠	珠	t͡su̜˧˥		t͡s	u̜	˧˥							
朱	朱	t͡su̜˧˥		t͡s	u̜	˧˥							
主	主	t͡su̜˦˨		t͡s	u̜	˦˨							
注	注	t͡su̜˩˧		t͡s	u̜	˩˧							
鑄	铸	t͡su̜˩˧		t͡s	u̜	˩˧							
鑄	铸	tɑʊ̯˩˧	鍋兒是鐵～的	t	ɑʊ̯	˩˧							
姝	姝	su̜˧˥		s	u̜	˧˥							
樞	枢	su̜˧˥		s	u̜	˧˥							
輸	输	su̜˧˥		s	u̜	˧˥							
戍	戍	su̜˩˧		s	u̜	˩˧							
殊	殊	su̜˧˥		s	u̜	˧˥							
豎	竖	su̜˩˧		s	u̜	˩˧							
樹	树	su̜˩˧		s	u̜	˩˧							
儒	儒	zu̜˧˩		z	u̜	˧˩							
乳	乳	zu̜˦˨		z	u̜	˦˨							
孺	孺	zu̜˩˧		z	u̜	˩˧							
拘	拘	t͡ɕy˧˥		t͡ɕ	y	˧˥							
駒	驹	t͡ɕy˧˥		t͡ɕ	y	˧˥							
俱	俱	t͡ɕy˩˧		t͡ɕ	y	˩˧							
矩	矩	t͡ɕy˦˨		t͡ɕ	y	˦˨							
句	句	t͡ɕy˩˧		t͡ɕ	y	˩˧							
區	区	t͡ɕʰy˧˥		t͡ɕʰ	y	˧˥							
驅	驱	t͡ɕʰy˧˥		t͡ɕʰ	y	˧˥							
躣	躣	kʰu̜˧˩	動詞，表示蹲下。同（跍）	kʰ	u̜	˧˩							
瞿	瞿	t͡ɕʰy˧˩		t͡ɕʰ	y	˧˩							
鸜	𬸱	t͡ɕʰy˧˩		t͡ɕʰ	y	˧˩							
𬸱	𬸱	t͡ɕʰy˧˩		t͡ɕʰ	y	˧˩							
臞	臞	t͡ɕʰy˧˩		t͡ɕʰ	y	˧˩							
癯	癯	t͡ɕʰy˧˩		t͡ɕʰ	y	˧˩							
忂	忂	t͡ɕʰy˧˩		t͡ɕʰ	y	˧˩							
鼩	鼩	t͡ɕʰy˧˩		t͡ɕʰ	y	˧˩							
劬	劬	t͡ɕʰy˧˩		t͡ɕʰ	y	˧˩							
具	具	t͡ɕy˩˧		t͡ɕ	y	˩˧							
懼	惧	t͡ɕy˩˧		t͡ɕ	y	˩˧							
𧙆	𧙆	ɕy˧˥		ɕ	y	˧˥							
吁	吁	ɕy˧˥	氣喘~~（噓噓）	ɕ	y	˧˥							
盱	盱	ɕy˧˥		ɕ	y	˧˥							
栩	栩	ɕy˦˨		ɕ	y	˦˨							
詡	诩	ɕy˦˨		ɕ	y	˦˨							
煦	煦	ɕy˩˧		ɕ	y	˩˧							
昫	昫	ɕy˩˧		ɕ	y	˩˧							
酗	酗	ɕy˩˧	戏弄，發火	ɕ	y	˩˧							
虞	虞	jy˧˩		j	y	˧˩							
愚	愚	jy˧˩		j	y	˧˩							
娛	娱	jy˧˩		j	y	˧˩							
遇	遇	jy˩˧		j	y	˩˧							
寓	寓	jy˩˧		j	y	˩˧							
籲	吁	jy˩˧		j	y	˩˧							
扜	扜	jy˧˥	動詞，表示蜷縮或彎曲	j	y	˧˥							
迂	迂	jy˧˥		j	y	˧˥							
盂	盂	jy˧˥		j	y	˧˥							
雨	雨	jy˦˨		j	y	˦˨							
禹	禹	jy˦˨		j	y	˦˨							
宇	宇	jy˦˨		j	y	˧˩							
逾	逾	jy˧˩		j	y	˧˩							
羽	羽	jy˦˨		j	y	˦˨							
羽	羽	jy˩˧		j	y	˩˧							
芋	芋	jy˩˧		j	y	˩˧							
逾	逾	jy˩˧		j	y	˩˧							
榆	榆	jy˧˩		j	y	˧˩							
愉	愉	jy˧˩		j	y	˧˩							
覦	觎	jy˧˩		j	y	˧˩							
揄	揄	jy˧˩		j	y	˧˩							
牏	牏	jy˧˩		j	y	˧˩							
萮	萮	jy˧˩		j	y	˧˩							
崳	崳	jy˧˩		j	y	˧˩							
俞	俞	jy˧˩		j	y	˧˩							
俞	俞	jy˩˧		j	y	˩˧							
喻	喻	jy˩˧		j	y	˩˧							
鋊	鋊	jy˩˧	（刀）等生銹	j	y	˩˧							
裕	裕	jy˩˧		j	y	˩˧							
獃	獃	ŋɑɪ̯˧˩		ŋ	ɑɪ̯	˧˩							
咍	咍	xɑɪ̯˧˥		x	ɑɪ̯	˧˥							
戴	戴	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
胎	胎	tʰɑɪ̯˧˥		tʰ	ɑɪ̯	˧˥							
臺	台	tʰɑɪ̯˧˥	臺州	tʰ	ɑɪ̯	˧˥							
態	态	tʰɑɪ̯˩˧		tʰ	ɑɪ̯	˩˧							
貸	贷	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
臺	台	tʰɑɪ̯˧˩		tʰ	ɑɪ̯	˧˩							
苔	苔	tʰɑɪ̯˧˩		tʰ	ɑɪ̯	˧˩							
抬	抬	tʰɑɪ̯˧˩		tʰ	ɑɪ̯	˧˩							
殆	殆	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
待	待	tʰɑɪ̯˧˥	白讀1，作動詞。表示使~~東西保持在某一狀態。如：用手把什麼東西~著	tʰ	ɑɪ̯	˧˥							
待	待	tʰɑɪ̯˦˨	白讀2,作動詞。表示(使)停止，擱下，俗字可作(𢪯)	tʰ	ɑɪ̯	˦˨							
待	待	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
怠	怠	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
逮	逮	tɑɪ̯˦˨	白讀	t	ɑɪ̯	˦˨							
代	代	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
埭	埭	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
岱	岱	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
帒	帒	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
瑇	瑇	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
甙	甙	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
靆	靆	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
黛	黛	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
黱	黱	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
𡍖	𡍖	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
𨠾	𨠾	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
袋	袋	tɑɪ̯˩˧		t	ɑɪ̯	˩˧							
乃	乃	l̃ɑɪ̯˦˨		l̃	ɑɪ̯	˦˨							
耐	耐	l̃ɑɪ̯˩˧		l̃	ɑɪ̯	˩˧							
來	来	l̃ɑɪ̯˧˩		l̃	ɑɪ̯	˧˩							
崍	崃	l̃ɑɪ̯˧˩		l̃	ɑɪ̯	˧˩							
渽	渽	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
𡿧	𡿧	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
哉	哉	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
𦸜	𦸜	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
𦳦	𦳦	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
烖	烖	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
𢦔	𢦔	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
災	灾	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
𤆎	𤆎	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
栽	栽	t͡sɑɪ̯˧˥		t͡s	ɑɪ̯	˧˥							
宰	宰	t͡sɑɪ̯˦˨		t͡s	ɑɪ̯	˦˨							
載	载	t͡sɑɪ̯˦˨		t͡s	ɑɪ̯	˦˨							
再	再	t͡sɑɪ̯˩˧		t͡s	ɑɪ̯	˩˧							
載	载	t͡sɑɪ̯˩˧		t͡s	ɑɪ̯	˩˧							
猜	猜	t͡sʰɑɪ̯˧˥		t͡sʰ	ɑɪ̯	˧˥							
采	采	t͡sʰɑɪ̯˦˨		t͡sʰ	ɑɪ̯	˦˨							
睬	睬	t͡sʰɑɪ̯˦˨		t͡sʰ	ɑɪ̯	˦˨							
彩	彩	t͡sʰɑɪ̯˦˨		t͡sʰ	ɑɪ̯	˦˨							
寀	寀	t͡sʰɑɪ̯˦˨		t͡sʰ	ɑɪ̯	˦˨							
採	採	t͡sʰɑɪ̯˦˨		t͡sʰ	ɑɪ̯	˦˨							
㥒	㥒	t͡sʰɑɪ̯˦˨		t͡sʰ	ɑɪ̯	˦˨							
綵	䌽	t͡sʰɑɪ̯˦˨		t͡sʰ	ɑɪ̯	˦˨							
踩	踩	t͡sʰɑɪ̯˦˨		t͡sʰ	ɑɪ̯	˦˨							
菜	菜	t͡sʰɑɪ̯˩˧		t͡sʰ	ɑɪ̯	˩˧							
裁	裁	t͡sʰɑɪ̯˧˩		t͡sʰ	ɑɪ̯	˧˩							
材	材	t͡sʰɑɪ̯˧˩		t͡sʰ	ɑɪ̯	˧˩							
才	才	t͡sʰɑɪ̯˧˩		t͡sʰ	ɑɪ̯	˧˩							
纔	才	t͡sʰɑɪ̯˧˩		t͡sʰ	ɑɪ̯	˧˩							
纔	才	tʰɑɪ̯˧˩	白讀	tʰ	ɑɪ̯	˧˩							
財	财	t͡sʰɑɪ̯˧˩		t͡sʰ	ɑɪ̯	˧˩							
在	在	tɑɪ̯˩˧	白讀	t	ɑɪ̯	˩˧							
在	在	t͡sɑɪ̯˩˧		t͡s	ɑɪ̯	˩˧							
𭖘	𭖘	t͡sɑɪ̯˩˧		t͡s	ɑɪ̯	˩˧							
腮	腮	sɑɪ̯˧˥		s	ɑɪ̯	˧˥							
賽	赛	sɑɪ̯˩˧		s	ɑɪ̯	˩˧							
垓	垓	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
姟	姟	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
峐	峐	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
晐	晐	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
祴	祴	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
胲	胲	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
豥	豥	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
賅	赅	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
郂	郂	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
陔	陔	kɑɪ̯˧˥		k	ɑɪ̯	˧˥							
